block lot	planning neighborhood	project status	project date	units	planning project description	dbi project description	zoning_generalized	zoning_simplified	taz	total gsf (commercial)	office	cult, inst, educ	medical	prod, dist, rep	ret, ent	visitor	dbi permit	planning filed	dbi filed	landuse	status group	net added units	net added sf	net cult, inst, educ	net medical	net office	net prod, dist, rep	net ret, ent	net visitor	sitearea	block	lot	zoning	heightlimit	supdist	Location 1
6048005	South Central, Other	BP Filed	06/27/2006 07:00:00 AM +0000	1	Convert Residential to Commercial unit in an NC-2 district.  Mandatory DR	CHANGE RESIDENTIAL TO COMMERCIAL ON GROUNDFLOOR BY REPLACING WINDOW WITH SLIDING ENTRANCE DOOR IN THE FRORNT BUILDING; ADDING AN ACCESS RESTROOM AND REMOVING 21 FT SUB-FLOORING	Mixed Use	NC-2	57	1340	0	0	0	0	1340	0	200606275108	07/27/2006 07:00:00 AM +0000	06/27/2006 07:00:00 AM +0000	Mixres	BP Filed	-1	1340	0	0	0	0	1340	0	3081	6048	005	NC-2	40-X	10	"2742 San Bruno Av
(37.727066, -122.403553)"
3752019	WSoMa	BP Filed	07/14/2006 07:00:00 AM +0000	22	Demolition of existing one-story 6,120 sq. ft. building and construction of 22 dwelling units, 1,282 sq. ft. of retail and seven parking spaces. The new structure would be 22,515 sq. ft., five-stories, and approximately 50 feet in height. 	TO ERECT A NEW 4 STORY 22 DWELLING UNITS W/ COMMERCIAL BLDNG.	Industrial	RSD	664	1282	0	0	0	0	1282	0	200607146552	05/06/2008 07:00:00 AM +0000	07/14/2006 07:00:00 AM +0000	Mixres	BP Filed	22	-6120	0	0	0	-6120	0	0	5844	3752	019	RSD	40-X/85-B	6	"870 Harrison St
(37.779728, -122.401244)"
1843019	Inner Sunset	BP Filed	07/21/2006 07:00:00 AM +0000	2	The proposal is to construct a three-story rear addition and convert the building to a two-family dwelling in Zoning District RH-2. The addition would measure 27-feet in depth, 31-feet in height, and 25-feet in width. The addition includes new stairs at t	2 FAMILY RESIDENCES HORIZONTAL ADDITION & REMODELING.	Residential	RH-2	203	0	0	0	0	0	0	0	200607217229	07/04/2007 07:00:00 AM +0000	07/21/2006 07:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2500	1843	019	RH-2	40-X	7	"614 Kirkham St
(37.760373, -122.467382)"
3735063	TB Combo	BP Filed	11/30/2007 08:00:00 AM +0000	0	The proposed project would demolish the existing surface parking lot and construct a 33-story, 432-foot office building. The project would include 6,300 sq. ft. of groundfloor retail, 617,000 sq. ft. of office space, and 75 parking spaces. The gross sq. f	Construction of 25 stories office building with public assembly, food/beverage handling,retail sales	Commercial	C-3-O(SD)	690	400000	393700	0	0	0	6300	0	200711309386	09/13/2006 07:00:00 AM +0000	11/30/2007 08:00:00 AM +0000	MIPS	BP Filed	0	400000	0	0	393700	0	6300	0	24008	3735	063	C-3-O(SD)	150-S/350-S	6	"222 02nd St
(37.78645, -122.398069)"
1537027	Richmond	BP Filed	09/18/2006 07:00:00 AM +0000	3	Addition and alteration to existing three unit building built in 1907.  Addition to front, rear and vertically.	REAR, FRONT & VERTICAL ADDITION TO EXISTING BUILDING INCLUDING ALTERATIONS TO EXISTING BUILDING PORTIONS TO REMAIN. ELECTGRICAL & PLUMBING BY SEPERATE PERMIT.	Residential	RM-1	285	0	0	0	0	0	0	0	200609182560	04/02/2007 07:00:00 AM +0000	09/18/2006 07:00:00 AM +0000	Resident	BP Filed	2	0	0	0	0	0	0	0	3022	1537	027	RM-1	40-X	1	"470 08th Av
(37.779622, -122.466156)"
5577013	Bernal Heights	BP Filed	09/25/2006 07:00:00 AM +0000	1		TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0	0	0	0	0	0	0	200609253194		09/25/2006 07:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2087	5577	013	RH-1	40-X	9	"29 Joy St
(37.743604, -122.406711)"
5577010	Bernal Heights	BP Filed	09/25/2006 07:00:00 AM +0000	1		TO ERECT 4 STORIES, SINGLE FAMILY RESIDENCE.	Residential	RH-1	465	0	0	0	0	0	0	0	200609253192		09/25/2006 07:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	1675	5577	010	RH-1	40-X	9	"193 Brewster St
(37.743156, -122.407688)"
0807022	Market Octavia	BP Filed	11/21/2011 08:00:00 AM +0000	1	Construction of a new approx. 5,555 sq. ft., 4-story-over-basement, 40' tall, 3-unit residential building on vacant lot, w/ three off-street parking spaces.	AT REAR, ERECT 4 STORY SINGLE FAMILY DWELLING.	Residential	RTO	268	0	0	0	0	0	0	0	201111219392	10/04/2006 07:00:00 AM +0000	11/21/2011 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	3000	0807	022	RTO	40-X	5	"543 Grove St
(37.777394, -122.42551)"
8721012	Mission Bay	BP Filed	06/26/2008 07:00:00 AM +0000	0	Section 321 allocation for 202,893 gsf of office development in a new 6-story, 216,491 gsf building with 12,169 sf of ground floor retail and 369 off-street parking spacesto be located in a future garage on adjacent parcels (MB Block 27, Parcels 2 and 3).	ERECT A 6 STORIES OFFICE/LAB/RETAIL BUILDING.	Mixed Use	MB-RA	649	333945	317248				16697		200806265407	10/05/2006 07:00:00 AM +0000	06/26/2008 07:00:00 AM +0000	MIPS	BP Filed	0	333945			317248		16697		251220	8721	012	MB-RA	MB-RA	6	"455 Mission Bay S Blvd
(37.76898, -122.386939)"
3729039	WSoMa	BP Filed	12/24/2009 08:00:00 AM +0000	1		REMODEL FIRST TWO FLOORS & ADD 2 ADDITIONAL STORIES OF RESIDENTIAL. CONVERT (E) 2ND FLOOR TO RESIDEN	Industrial	SLR	596	0							200912243860	10/12/2006 07:00:00 AM +0000	12/24/2009 08:00:00 AM +0000	Resident	BP Filed	1	0							1903	3729	039	SLR	50-X	6	"721 Clementina St
(37.774969, -122.41092)"
1583006	Richmond	BP Filed	07/06/2007 07:00:00 AM +0000	2		VERTICAL AND HORIZONTAL ADDITION TO EXISTING 2 LEVEL BUILDING AND ADD 1 UNIT.	Residential	RH-2	271	0							200707066144		07/06/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							3250	1583	006	RH-2	40-X	1	"623 40th Av
(37.77688, -122.500766)"
1607017A	Richmond	BP Filed	10/13/2006 07:00:00 AM +0000	1		VERTICAL AND HORIZONTAL ADDITION (ADD 3RD FLOOR AND REAR ADDITION, FROM SINGLE FAMILY DWELLING TO 2 UNIT. THIS ADDRESS ZONE FOR 2 UNITS	Residential	RH-2	257	0	0	0	0	0	0	0	200610134985		10/13/2006 07:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2907	1607	017A	RH-2	40-X	1	"766 38th Av
(37.774494, -122.498116)"
0025017	Northeast	BP Filed	11/29/2010 08:00:00 AM +0000	1	Demolition of an existing 558-sq. ft. one-story warehouse and construction of a new four-unit residential building over 5,589 sq. ft. of groundfloor retail. The new building would be four stories, approximately 40 feet in height, totaling approximately 12	TO ERECT 3 STORIES, 1 UNIT RESIDENTIAL / COMMERCIAL BUILDING.	Commercial	C-2	847	5589	0	0	0	0	5589	0	201011295645	11/07/2006 08:00:00 AM +0000	11/29/2010 08:00:00 AM +0000	Mixres	BP Filed	1	5589	0	0	0	0	5589	0	3644	0025	017	C-2	40-X	3	"721 Beach St
(37.806808, -122.420554)"
1934023	Inner Sunset	BP Filed	12/01/2006 08:00:00 AM +0000	2	The proposal is to construct a horizontal addition to northern side of the subject dwelling in order to incorporate a second dwelling unit and a second parking space in Zoning District RH-2. The addition is two stories and approximately 420 square feet on	HORIZONTAL ADDITION TO CONVERSE A SINGLE FAMILY DWELLING TO 2 UNIT RESIDENCE APPROX 397 SF ON 1/F AND 418 SF ON 2/F)	Residential	RH-2	530	0	0	0	0	0	0	0	200612018971	06/04/2007 07:00:00 AM +0000	12/01/2006 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2747	1934	023	RH-2	40-X	7	"1698 10th Av
(37.756739, -122.466704)"
2396036	Outer Sunset	BP Filed	12/06/2006 08:00:00 AM +0000	2		ADD 2 FLOORS ON TOP OF(E)BLDG. & ALSO HORIZONTAL ADDITION TOWARDS REAR YARD. COMPLETED BUILDING TO HAVE: 1/F- 520 SQ.FT. OF OFFICE SPACE & 2 CAR GARAGE.2/F RESIDENT-UNIT#1 WITH LIVING ROOM, DINING ROOM, KITCHEN, SUTDY ROOM, 2 BEDROOM, 2 BATHS.3/F UNIT#2-L	Mixed Use	NC-2	435	0	0	0	0	0	0	0	200612069310		12/06/2006 08:00:00 AM +0000	Resident	BP Filed	2	0	0	0	0	0	0	0	1988	2396	036	NC-2	50-X	4	"2416 30th Av
(37.742095, -122.487281)"
1688001A	Richmond	BP Filed	12/13/2006 08:00:00 AM +0000	3		ERECT 4 STORIES 3 DWELLING UNITS BLDG.  PLUS COMMERCIAL	Mixed Use	NC-1	689	0	0	0	0	0	0	0	200612139805		12/13/2006 08:00:00 AM +0000	Resident	BP Filed	3	0	0	0	0	0	0	0	2500	1688	001A	NC-1	40-X	1	"4411 Cabrillo St
(37.773297, -122.505954)"
4098027	Showpl/Potrero	BP Filed	12/15/2006 08:00:00 AM +0000	2	The proposal is to demolish a single-family house and constructing a two-unit structure.	ERECT 4 STORIES OF 2 DWELLING UNITS.	Residential	RH-2	607	0	0	0	0	0	0	0	200612159955	12/14/2006 08:00:00 AM +0000	12/15/2006 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2600	4098	027	RH-2	40-X	10	"749 Wisconsin St
(37.758092, -122.398869)"
1098009	Western Addition	BP Filed	12/21/2006 08:00:00 AM +0000	0	Conditional Use authorization request to allow demolition of existing mixed-use building and construction of a new 75,000 square foot medical office building.	TO DEMOLISH 21 DWELLING UNIT WITH COMMERCIAL SPACE	Mixed Use	NC-2	670	74000	74000	0	0	0	0	0	200612210404	01/24/2007 08:00:00 AM +0000	12/21/2006 08:00:00 AM +0000	MIPS	BP Filed	-21	57000	0	0	57000	0	0	0	23389	1098	009	NC-2	105-E	5	"1401 Divisadero St
(37.782505, -122.439402)"
3776092	East SoMa	BP Filed	01/05/2007 08:00:00 AM +0000	19	The proposed project would demolish the existing 4,130 sq. ft. storage shed and construct a building consisting of 19 SRO units and five parking spaces. The proposed project would be approx. 16,074 sq. ft. five stories, and 50 feet in height. 	TO ERECT A NEW 5 STORY 19 DWELLING UNIT	Industrial	SLI	641	0	0	0	0	0	0	0	200701051074	08/13/2009 07:00:00 AM +0000	01/05/2007 08:00:00 AM +0000	Resident	BP Filed	19	-4130	0	0	0	-4130	0	0	4330	3776	092	SLI	55-X	6	"246 Ritch St
(37.780208, -122.39578)"
6621030	Central	BP Filed	01/10/2007 08:00:00 AM +0000	1	The proposal is to construct a new three-story over partially underground basement single-family dwelling on the front vacant portion of the lot in Zoning District RH-2. the pedestrian entry is on Castro Street while both garages front on Valley Street.	TO ERECT A NEW 3 STORY SINGLE FAMILY DWELLING UNIT	Residential	RH-2	461	0	0	0	0	0	0	0	200701101441	05/14/2007 07:00:00 AM +0000	01/10/2007 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2782	6621	030	RH-2	40-X	8	"497 Valley St
(37.744009, -122.433112)"
5336048	Other S Bayshore	BP Filed	01/17/2007 08:00:00 AM +0000	1		TO ERECT 1 DWELLING UNIT WITH 3 STORY NEW BUILDING	Residential	RH-1	398	0	0	0	0	0	0	0	200701171881		01/17/2007 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	2273	5336	048	RH-1	40-X	10	"1911 Quesada Av
(37.735792, -122.396076)"
5627042	Bernal Heights	BP Filed	01/19/2007 08:00:00 AM +0000	1		TO ERECT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	432	0	0	0	0	0	0	0	200701192144		01/19/2007 08:00:00 AM +0000	Resident	BP Filed	1	0	0	0	0	0	0	0	1730	5627	042	RH-1	40-X	9	"495 Chapman St
(37.741756, -122.413081)"
1084001B	Richmond	BP Filed	12/14/2007 08:00:00 AM +0000	13	The proposed project would demolish the existing gas station and construct a new 13-unit residential building with 1,700 sq. ft. of ground floor retail and 14 parking spaces. The building would be approx. 24,256 sq ft, four-stories, and 40 feet in height.	ERECT A NEW 4 STORIES, 13 UNITS MIXED USE BUILDING	Mixed Use	NC-3	288	1700					1700		200712140534	01/30/2007 08:00:00 AM +0000	12/14/2007 08:00:00 AM +0000	Mixres	BP Filed	13	-1807					-1807		7603	1084	001B	NC-3	40-X	1	"1 Stanyan Street
(37.781257, -122.456337)"
7535102	Central	BP Filed	06/16/2011 07:00:00 AM +0000	4	See Demolition Case No. 2006.0974.  New Construction of four single family homes.  The demolition of the existing single-family home is considered under Case No. 2006.0974	ERECT ONE 3-STORY SINGLE FAMILY DWELLING	Residential	RM-1	462	0							200702063543	06/16/2011 07:00:00 AM +0000	02/06/2007 08:00:00 AM +0000	Resident	BP Filed	3	0							8464	7535	102	RM-1	40-X	8	"1710 Diamond St
(37.743704, -122.435778)"
0491020	Marina	BP Filed	01/17/2008 08:00:00 AM +0000	1		Interior remodel of (E) second floor. Convert (E) office use to residential (1 unit).	Mixed Use	NC-2	815	0							200801172733		01/17/2008 08:00:00 AM +0000	Resident	BP Filed	1	0							2500	0491	020	NC-2	40-X	2	"3342 Steiner St
(37.800086, -122.4376)"
3754042	East SoMa	BP Filed	02/20/2007 08:00:00 AM +0000	3	"The new construction of a four story mixed use building having three dwelling units over a PDR commercial ground floor.  The project is not proposing parking for the three units. Units said ""0""."	DEMOLISH  1 STORE PARKING/STORAGE BLDG.	Mixed Use	MUG	630	1853				1853			200702204428	09/06/2007 07:00:00 AM +0000	02/20/2007 08:00:00 AM +0000	Mixres	BP Filed	3	0				0			1853	3754	042	MUG	45-X	6	"12 Sherman St
(37.777212, -122.406993)"
1080008	Western Addition	BP Filed	02/21/2007 08:00:00 AM +0000	3		VERTICAL AND HORIZONTAL ADDITION AND REMODELING FROM ONE FAMILY RESIDENCE TO THREE FAMILY RESIDENCES.	Residential	RH-3	310	0	0	0	0	0	0	0	200702214545		02/21/2007 08:00:00 AM +0000	Resident	BP Filed	2	0	0	0	0	0	0	0	2500	1080	008	RH-3	40-X	2	"1419 Broderick St
(37.78332, -122.441341)"
6986040	Ingleside, Other	BP Filed	03/06/2007 08:00:00 AM +0000	2	Proposal includes: extension of the existing first and second floors toward the rear of the lot; construction of a third floor vertical addition; change the existing single-family dwelling to a two-family dwelling and remove & replace the front entry stai	HORIZONTAL AND VERTICAL EXTENSION TO CONVERT AN EXISTING SINGLE FAMILY DWELLING INTO 2 UNITS. SPRINK	Residential	RH-2	41	0							200703065518	07/31/2008 07:00:00 AM +0000	03/06/2007 08:00:00 AM +0000	Resident	BP Filed	1	0							2531	6986	040	RH-2	40-X	11	"715 Holloway Av
(37.721683, -122.460467)"
4263007	Showpl/Potrero	BP Filed	03/21/2007 07:00:00 AM +0000	3	Mandatory DR for res. demo.  The proposal would demolish an existing two-unit residential building, constructed in 1905, and construct a new three unit residential building.	DEMOLISH A 3 STORY 3 UNIT RESIDENTIAL BUILDING.	Residential	RH-3	148	0							200703216793	05/21/2008 07:00:00 AM +0000	03/21/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							2500	4263	007	RH-3	40-X	10	"1366 San Bruno Av
(37.752305, -122.404446)"
7036012	Ingleside, Other	BP Filed	03/21/2007 07:00:00 AM +0000	1		TO ERECT 3 STORY SINGLE FAMILY DWELLING	Residential	RH-1	43	0							200703216875		03/21/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							1706	7036	012	RH-1	40-X	11	"345 Louisburg St
(37.718844, -122.450965)"
5719023	Bernal Heights	BP Filed	03/30/2007 07:00:00 AM +0000	3		ERECT A NEW 4 STORY 3 DWELLING UNITS BUILDING	Mixed Use	NC-2	90	0							200703307666		03/30/2007 07:00:00 AM +0000	Resident	BP Filed	3	0							2234	5719	023	NC-2	40-X	9	"42 Leese St
(37.736739, -122.423848)"
3548065	Mission	BP Filed	12/17/2007 08:00:00 AM +0000	3	Rear horizontal and vertical addition to an existing single-family dwelling structure used as an office for the last 50 years. The proposed use would be wholly residential with 3-4 new dwelling units.	Vertical addition and horizontal expansion of (e) 2-story single family dwelling into a 4-story buil	Mixed Use	UMU	230	0							200712170620	04/05/2007 07:00:00 AM +0000	12/17/2007 08:00:00 AM +0000	Resident	BP Filed	2	0							2000	3548	065	UMU	40-X	6	"1340 Natoma St
(37.767672, -122.418659)"
5826003	Bernal Heights	BP Filed	04/27/2007 07:00:00 AM +0000	2		TO ERECT 3 STORIES, 2 FAMILY RESIDENTIAL BUILDING.	Residential	RH-2	87	0	0	0	0	0	0	0	200704279893		04/27/2007 07:00:00 AM +0000	Resident	BP Filed	2	0	0	0	0	0	0	0	1819	5826	003	RH-2	40-X	9	"106 Bache St
(37.733901, -122.417637)"
6250036	VisVal	BP Filed	05/22/2007 07:00:00 AM +0000	4	Demolish an existing 1-story 992 sqft cottage and construct a 4-story mixed use building with underground parking for 8 cars.	"DEMOLISH 1 STORY OF 1 DEWELLING UNIT. (200705221924)

TO ERECT 4 STORIES, 4 UNITS OF COMMERCIAL / RESIDENTIAL."	Mixed Use	NC-2	15	0					0		200705221925	12/27/2007 08:00:00 AM +0000	05/22/2007 07:00:00 AM +0000	Resident	BP Filed	3	0					0		3750	6250	036	NC-2	40-X	10	"101 Leland Av
(37.711925, -122.405791)"
5323015A	BVHP Area A,B	BP FILED	05/03/2007 07:00:00 AM +0000	0	Demolish existing commercial building and construct a new 5-story commercial office building with retail on the first floor.	"TO DEMOLISH 2 STORIES OFFICE BUILDING. (200705030363)

TO ERECT 5 STORIES OFFICE BUILDING."	Mixed Use	NC-3	428	7031	5625				1406			05/24/2007 07:00:00 AM +0000		MIPS	BP Filed	0	3802			2396		1406		1875	5323	015A	NC-3	55-X	10	"1425 Mendell St
(37.734332, -122.390384)"
3756025	WSoMa	BP Filed	05/31/2007 07:00:00 AM +0000	3	Addition to existing 2-story, 2800 sqft, 20-feet in height single-family dwelling with 2-car garage. The addition would add a 3rd and 4th story resulting in a 3-unit, 5,300 sqft building with a 3-car parking garage.	ADD TWO FLOORS WITH TWO RESIDENTIAL-NEW UNITS ON 3RD AND 4TH FLOORS, REMODEL (E) 2ND FLOOR UNIT, REM	Industrial	SLR	598	0							200705312675	01/17/2008 08:00:00 AM +0000	05/31/2007 07:00:00 AM +0000	Resident	BP Filed	2	0							1875	3756	025	SLR	40-X	6	"56 Ringold St
(37.773976, -122.41046)"
6525034	Mission	BP Filed	06/05/2007 07:00:00 AM +0000	3	Section 134-Rear Yard Variance	TO ERECT A NEW 4 STORYS 3 DWELLINGS	Residential	RH-3	133	0							200706053001	06/28/2007 07:00:00 AM +0000	06/05/2007 07:00:00 AM +0000	Resident	BP Filed	3	0							4966	6525	034	RH-3	40-X	9	"3241 25th St
(37.750725, -122.414798)"
7551033	Central	BP Filed	06/15/2007 07:00:00 AM +0000	1	SUBDIVISION OF ONE LOT INTO TOW LOTS, VERTICAL ADDITION ON EXISTING 1,025 SF SINGLE-FAMILY RESIDENCE TO TOTAL 2,020 SF, AND NEW CONSTRUCTION OF SINGLE-FAMILY RESIDENCE ON NEW SUBDIVIDED LOT.	ADDITION TO (E) BUILDING PER PLAN.	Residential	RH-1	456	0							200706154066	10/10/2007 07:00:00 AM +0000	06/15/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							4214	7551	033	RH-1	40-X	8	"2395 Diamond St
(37.738422, -122.436138)"
0528008	Marina	BP Filed	06/25/2007 07:00:00 AM +0000	7	Demo of existing; construction of new 7 unit four-story building.	 ERECT: 1 4 STORY, 7 UNIT TYPE 5 RESIDENTIAL STRUCTURE.	Neighborhood Commercial	UNION	366	0							200706255058	06/19/2007 07:00:00 AM +0000	06/25/2007 07:00:00 AM +0000	Resident	BP Filed	4	0							4236	0528	008	UNION	40-X	2	"1662-1664 Union St.
(37.798352, -122.426636)"
0550004	Northeast	BP Filed	07/02/2007 07:00:00 AM +0000	2		ADD 1 STORY TO MAKE 1 ADDITIONAL RESIDENTIAL UNIT. ADD STRUCUTRAL BRACING ON GROUND FLOOR RESTAURANT	Neighborhood Commercial	POLK	367	0							200707025741		07/02/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							2113	0550	004	POLK	65-A	3	"2237 Polk St
(37.797416, -122.422126)"
0595013	Northeast	BP Filed	10/14/2011 07:00:00 AM +0000	38	Demo auto repair buildings and construct 65,000-sf, 50-unit, residential condominium building, with 50 stacker parking spaces at basement, with common lobby entrance and roof deck.	ERECT 6 STORY 38 UNIT RESIDENTIAL/COMMERCIAL/CONDOMINIUM BUILDING.	Neighborhood Commercial	POLK	345	0				0	0		201110146841	07/25/2007 07:00:00 AM +0000	10/14/2011 07:00:00 AM +0000	Resident	BP Filed	38	-27275				-27275	0		16141	0595	013	POLK	65-A	3	"1645-1661 Pacific Av
(37.794805, -122.422317)"
6753063	South Central, Other	BP Filed	07/10/2008 07:00:00 AM +0000	2		ERECT A 2 FAMILY 3 STORIES NEW RESIDENTIAL UNITS.	Residential	RH-2	80	0							200807106426	07/26/2007 07:00:00 AM +0000	07/10/2008 07:00:00 AM +0000	Resident	BP Filed	2	750					750		1095	6753	063	RH-2	40-X	9	"483 Bosworth St
(37.732897, -122.431608)"
5883002	South Central, Other	BP Filed	08/09/2007 07:00:00 AM +0000	2	Rear yard variance for stairs	VERTICAL & HORIZONTAL ADDITION OF EXISTING BUILDING AT FRONT AS PER PLAN.	Residential	RH-2	92	0							200708099236	12/13/2007 08:00:00 AM +0000	08/09/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							3150	5883	002	RH-2	40-X	9	"1395 Silver Av
(37.731474, -122.409078)"
0654001F	Japantown	BP Filed	08/23/2007 07:00:00 AM +0000	0		Site Permit. One story vertical addition over existing stucture, and one story horizontal addition to the rear for 2 retail spaces on the 1st floor, and 2 new office spaces on (n) 2nd floor.	Neighborhood Commercial	FILLMORE	321	5566	2014				3552		200708230748		08/23/2007 07:00:00 AM +0000	Mixed	BP Filed	0	3553			2014		1539		4736	0654	001F	FILLMORE	40-X	5	"2429 California St
(37.788711, -122.434348)"
6631033	Central	BP Filed	09/24/2007 07:00:00 AM +0000	2	Demolition of SFH and construction of duplex.	Demolition of two-story, single-family dwelling.	Residential	RH-2	113	0							200709243463	01/08/2008 08:00:00 AM +0000	09/24/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							2855	6631	033	RH-2	40-X	8	"461 29th St
(37.743354, -122.430161)"
1364008	Richmond	BP Filed	09/26/2007 07:00:00 AM +0000	2		ONE UNIT ADDITION TO EXISTING SINGLE FAMILY RESIDENCE. ADDITION OF 4TH FLOOR AND INTERIOR REMODEL.	Residential	RH-2	324	0							200709263787		09/26/2007 07:00:00 AM +0000	Resident	BP Filed	1	0							3028	1364	008	RH-2	40-X	2	"143 04th Av
(37.786092, -122.46267)"
5525018	Bernal Heights	BP Filed	05/05/2008 07:00:00 AM +0000	1	Variance for parking requirement and proposed structure in rear yard.	ERECT A NEW 3 STORY RESIDENTIAL UNITS WITH GARAGE	Residential	RH-2	454	0							200805051348	10/11/2007 07:00:00 AM +0000	05/05/2008 07:00:00 AM +0000	Resident	BP Filed	1	0							2775	5525	018	RH-2	40-X	9	"98 Norwich St
(37.745246, -122.411804)"
